NCBI_Id,GeneID
LOC100275636,Zm00001d033504
LOC100275637,Zm00001d031514
LOC100275638,Zm00001d017491
LOC100275640,Zm00001d040450
LOC100275641,-
LOC100275642,Zm00001d025316
LOC100275644,Zm00001d015670
LOC100275648,Zm00001d053171
LOC100275650,Zm00001d024241
LOC100275651,Zm00001d005945
LOC100275652,Zm00001d037435
LOC100275655,Zm00001d017041
LOC100275657,Zm00001d020425
LOC100275660,Zm00001d031431
LOC100275661,Zm00001d042481
LOC100275664,-
LOC100275668,Zm00001d032485
LOC100275670,-
LOC100275671,Zm00001d050918
LOC100275674,Zm00001d026278
LOC100275675,Zm00001d021359
LOC100275676,Zm00001d028298
LOC100275680,Zm00001d045084
LOC100275681,Zm00001d037792
LOC100275682,-
LOC100275683,-
LOC100275684,Zm00001d046745
LOC100275685,Zm00001d027298
LOC100275686,Zm00001d039272
LOC100275687,Zm00001d006162
LOC100275688,Zm00001d035428
LOC100275689,Zm00001d016080
LOC100275692,Zm00001d009612
LOC100275693,Zm00001d053909
LOC100275694,-
LOC100275695,Zm00001d002680
LOC100275696,-
LOC100275697,Zm00001d031580
LOC100275698,Zm00001d021869
LOC100275699,Zm00001d053378
LOC100275701,-
LOC100275702,Zm00001d015433
LOC100275703,Zm00001d047558
LOC100275707,Zm00001d023974
LOC100275708,Zm00001d020220
LOC100275709,Zm00001d002485
LOC100275711,Zm00001d035987
LOC100275712,Zm00001d040362
LOC100275714,Zm00001d038510
LOC100275716,Zm00001d033909
LOC100275719,Zm00001d002140
LOC100275721,-
LOC100275724,Zm00001d046936
LOC100275725,Zm00001d034196
LOC100275726,Zm00001d010497
LOC100275729,Zm00001d052074
LOC100275730,Zm00001d012079
LOC100275732,Zm00001d045812
LOC100275733,Zm00001d039004
LOC100275734,-
LOC100275736,Zm00001d010936
LOC100275738,Zm00001d035039
LOC100275739,-
LOC100275740,Zm00001d054087
LOC100275742,Zm00001d029329
LOC100275743,Zm00001d035829
LOC100275747,-
LOC100275748,Zm00001d032671
LOC100275749,Zm00001d038228
LOC100275750,-
LOC100275752,Zm00001d036255
LOC100275753,Zm00001d053412
LOC100275754,Zm00001d008961
LOC100275755,-
LOC100275758,Zm00001d024897
LOC100275761,-
LOC100275762,Zm00001d046120
LOC100275767,Zm00001d049704
LOC100275768,Zm00001d041732
LOC100275769,Zm00001d028357
LOC100275771,Zm00001d022127
LOC100275772,Zm00001d015517
LOC100275773,Zm00001d053674
LOC100275775,Zm00001d016885
LOC100275777,-
LOC100275779,-
LOC100275780,Zm00001d012199
LOC100275781,Zm00001d035455
LOC100275783,Zm00001d050340
LOC100275784,Zm00001d015476
LOC100275786,Zm00001d015198
LOC100275787,Zm00001d033586
LOC100275788,Zm00001d026510
LOC100275789,Zm00001d026597
LOC100275790,Zm00001d053393
LOC100275791,Zm00001d040034
LOC100275792,Zm00001d053416
LOC100275794,Zm00001d035295
LOC100275795,Zm00001d032663
LOC100275797,Zm00001d038606
LOC100275801,Zm00001d017435
LOC100275802,Zm00001d042050
LOC100275803,-
LOC100275804,-
LOC100275805,-
LOC100275806,Zm00001d013210
LOC100275808,-
LOC100275809,Zm00001d014704
LOC100275810,Zm00001d006833
LOC100275812,Zm00001d029794
LOC100275815,Zm00001d024893
LOC100275817,Zm00001d005654
LOC100275820,Zm00001d016714
LOC100275821,Zm00001d042940
LOC100275826,-
LOC100275827,Zm00001d043520
LOC100275828,Zm00001d048508
LOC100275829,Zm00001d023803
LOC100275831,Zm00001d010337
LOC100275833,-
LOC100275836,-
LOC100275842,Zm00001d035486
LOC100275846,Zm00001d005977
LOC100275850,Zm00001d042583
LOC100275852,-
LOC100275853,Zm00001d045461
LOC100275855,Zm00001d022057
LOC100275856,Zm00001d023419
LOC100275858,-
LOC100275862,Zm00001d004428
LOC100275864,Zm00001d018908
LOC100275865,Zm00001d042498
LOC100275866,Zm00001d043723
LOC100275867,Zm00001d031774
LOC100275868,Zm00001d010380
LOC100275872,Zm00001d026498
LOC100275873,Zm00001d038038
LOC100275874,-
LOC100275876,Zm00001d003425
LOC100275878,Zm00001d005457
LOC100275885,Zm00001d020030
LOC100275888,Zm00001d018234
LOC100275892,Zm00001d049060
LOC100275893,Zm00001d007347
LOC100275894,Zm00001d036489
LOC100275899,-
LOC100275900,Zm00001d042317
LOC100275901,Zm00001d012127
LOC100275904,Zm00001d037623
LOC100275905,Zm00001d004242
LOC100275906,Zm00001d034026
LOC100275908,Zm00001d025822
LOC100275909,-
LOC100275911,Zm00001d003806
LOC100275912,-
LOC100275916,Zm00001d029427
LOC100275919,-
LOC100275925,Zm00001d027992
LOC100275926,Zm00001d004918
LOC100275927,Zm00001d053625
LOC100275928,Zm00001d053701
LOC100275929,Zm00001d025867
LOC100275930,-
LOC100275936,Zm00001d042030
LOC100275937,Zm00001d026354
LOC100275939,-
LOC100275940,Zm00001d011766
LOC100275943,-
LOC100275944,Zm00001d023514
LOC100275952,Zm00001d036841
LOC100275953,Zm00001d046055
LOC100275956,-
LOC100275957,-
LOC100275959,Zm00001d037026
LOC100275960,Zm00001d023426
LOC100275961,Zm00001d006144
LOC100275964,-
LOC100275965,Zm00001d011789
LOC100275971,-
LOC100275973,-
LOC100275975,-
LOC100275976,Zm00001d051021
LOC100275978,Zm00001d033189
LOC100275979,Zm00001d050963
LOC100275980,-
LOC100275981,Zm00001d034512
LOC100275982,Zm00001d034346
LOC100275983,-
LOC100275986,Zm00001d034891
LOC100275987,-
LOC100275988,Zm00001d023888
LOC100275991,Zm00001d025121
LOC100275992,Zm00001d025051
LOC100275994,Zm00001d020354
LOC100275996,Zm00001d037361
LOC100275997,Zm00001d033477
LOC100275998,Zm00001d035321
LOC100275999,Zm00001d049532
LOC100276002,Zm00001d048307
LOC100276004,Zm00001d042508
LOC100276005,Zm00001d047204
LOC100276007,Zm00001d045201
LOC100276010,-
LOC100276011,Zm00001d013700
LOC100276012,-
LOC100276013,Zm00001d051785
LOC100276014,Zm00001d030657
LOC100276015,Zm00001d043570
LOC100276016,Zm00001d039481
LOC100276018,Zm00001d005897
LOC100276021,Zm00001d012029
LOC100276025,Zm00001d053144
LOC100276026,Zm00001d001932
LOC100276027,Zm00001d050179
LOC100276028,Zm00001d008264
LOC100276029,Zm00001d013526
LOC100276030,Zm00001d021363
LOC100276031,Zm00001d044289
LOC100276032,-
LOC100276033,Zm00001d014192
LOC100276034,-
LOC100276036,-
LOC100276037,Zm00001d047184
LOC100276039,Zm00001d053716
LOC100276040,Zm00001d038076
LOC100276041,Zm00001d003254
LOC100276042,-
LOC100276043,Zm00001d000193
LOC100276044,Zm00001d028981
LOC100276045,Zm00001d006808
LOC100276046,-
LOC100276047,Zm00001d044089
LOC100276048,Zm00001d036929
LOC100276049,Zm00001d049628
LOC100276051,Zm00001d033156
LOC100276052,Zm00001d018574
LOC100276053,Zm00001d009627
LOC100276054,-
LOC100276055,Zm00001d002500
LOC100276056,Zm00001d052488
LOC100276059,Zm00001d032443
LOC100276060,Zm00001d009810
LOC100276061,Zm00001d039851
LOC100276062,Zm00001d010189
LOC100276063,Zm00001d008611
LOC100276064,Zm00001d049793
LOC100276065,Zm00001d046385
LOC100276067,Zm00001d011302
LOC100276068,Zm00001d039662
LOC100276069,-
LOC100276070,Zm00001d013785
LOC100276072,-
LOC100276073,Zm00001d024938
LOC100276074,Zm00001d037736
LOC100276076,Zm00001d024606
LOC100276078,Zm00001d018104
LOC100276079,-
LOC100276080,Zm00001d006562
LOC100276081,Zm00001d030329
LOC100276084,Zm00001d038267
LOC100276085,-
LOC100276086,Zm00001d002616
LOC100276087,Zm00001d028612
LOC100276089,Zm00001d022190
LOC100276090,Zm00001d046739
LOC100276091,-
LOC100276092,Zm00001d049393
LOC100276094,-
LOC100276097,-
LOC100276098,Zm00001d026361
LOC100276099,Zm00001d038082
LOC100276100,Zm00001d043414
LOC100276101,Zm00001d031531
LOC100276102,Zm00001d026591
ra1,Zm00001d020430
LOC100276107,Zm00001d008970
LOC100276111,-
LOC100276113,Zm00001d032402
LOC100276114,Zm00001d028481
LOC100276115,Zm00001d041330
LOC100276116,Zm00001d045487
LOC100276119,-
LOC100276120,-
LOC100276124,Zm00001d051798
LOC100276126,Zm00001d021913
LOC100276127,Zm00001d048722
LOC100276129,-
LOC100276130,Zm00001d029409
LOC100276131,Zm00001d019628
LOC100276132,Zm00001d051592
LOC100276133,Zm00001d044874
LOC100276135,-
LOC100276136,Zm00001d016076
LOC100276137,-
LOC100276139,Zm00001d020930
LOC100276143,Zm00001d020344
LOC100276144,Zm00001d030350
LOC100276145,Zm00001d006029
LOC100276146,Zm00001d044849
LOC100276147,Zm00001d004176
LOC100276149,Zm00001d012729
LOC100276150,Zm00001d027550
LOC100276151,Zm00001d043224
LOC100276153,-
LOC100276154,Zm00001d037452
LOC100276155,Zm00001d001830
LOC100276156,Zm00001d015865
LOC100276157,-
LOC100276159,Zm00001d053699
LOC100276160,Zm00001d045489
LOC100276161,-
LOC100276162,Zm00001d006421
LOC100276163,Zm00001d014368
LOC100276164,-
LOC100276165,-
LOC100276166,Zm00001d041052
LOC100276168,Zm00001d027478
LOC100276169,Zm00001d002798
LOC100276170,Zm00001d023695
LOC100276172,Zm00001d018275
LOC100276173,Zm00001d023946
LOC100276175,Zm00001d044244
LOC100276178,Zm00001d015705
LOC100276179,Zm00001d050553
LOC100276180,Zm00001d008599
LOC100276181,Zm00001d021654
LOC100276183,Zm00001d023683
LOC100276184,Zm00001d040210
LOC100276186,Zm00001d012888
LOC100276188,Zm00001d016947
LOC100276189,Zm00001d053534
LOC100276190,Zm00001d019775
LOC100276191,Zm00001d041794
LOC100276192,Zm00001d039083
LOC100276193,Zm00001d009787
LOC100276194,Zm00001d049152
LOC100276195,Zm00001d012287
LOC100276198,Zm00001d048987
LOC100276200,Zm00001d052049
LOC100276201,Zm00001d015654
LOC100276202,Zm00001d052692
LOC100276203,Zm00001d041718
LOC100276204,Zm00001d050608
LOC100276205,Zm00001d002530
LOC100276210,Zm00001d014781
LOC100276211,Zm00001d020946
LOC100276212,Zm00001d021356
LOC100276213,Zm00001d037018
LOC100276214,Zm00001d018552
LOC100276216,Zm00001d034607
LOC100276217,Zm00001d043341
LOC100276219,Zm00001d015935
LOC100276220,Zm00001d031849
LOC100276222,-
LOC100276223,Zm00001d029477
LOC100276225,Zm00001d018464
LOC100276227,Zm00001d029378
LOC100276228,Zm00001d002537
LOC100276229,Zm00001d045134
LOC100276230,Zm00001d013093
LOC100276231,Zm00001d005873
LOC100276232,Zm00001d042270
LOC100276233,-
LOC100276234,Zm00001d020640
LOC100276236,Zm00001d009969
LOC100276239,Zm00001d002037
LOC100276241,-
LOC100276243,Zm00001d004650
LOC100276245,Zm00001d008173
LOC100276246,Zm00001d033337
LOC100276248,Zm00001d049256
LOC100276249,-
LOC100276250,Zm00001d008396
LOC100276253,Zm00001d009776
LOC100276254,Zm00001d047203
LOC100276255,Zm00001d025079
LOC100276256,Zm00001d051180
LOC100276258,Zm00001d052090
LOC100276259,Zm00001d051036
LOC100276260,Zm00001d053698
LOC100276261,Zm00001d022525
LOC100276263,Zm00001d007466
LOC100276266,Zm00001d044376
LOC100276267,Zm00001d033105
LOC100276268,Zm00001d048556
LOC100276271,Zm00001d032496
LOC100276272,Zm00001d033706
LOC100276273,Zm00001d047420
LOC100276274,-
LOC100276276,Zm00001d032517
LOC100276279,Zm00001d006337
LOC100276280,Zm00001d012460
LOC100276284,Zm00001d021870
LOC100276287,Zm00001d036482
LOC100276289,Zm00001d027257
LOC100276290,Zm00001d041594
LOC100276291,Zm00001d030019
LOC100276292,Zm00001d014931
LOC100276294,Zm00001d008735
LOC100276295,Zm00001d008516
LOC100276296,-
LOC100276297,Zm00001d016228
LOC100276300,Zm00001d032153
LOC100276301,Zm00001d051178
LOC100276302,Zm00001d015586
LOC100276303,Zm00001d016519
LOC100276306,Zm00001d044677
LOC100276307,Zm00001d013817
LOC100276310,Zm00001d002501
LOC100276311,-
LOC100276312,-
LOC100276315,Zm00001d039219
LOC100276316,Zm00001d044831
LOC100276317,Zm00001d040360
LOC100276318,Zm00001d006604
LOC100276319,-
LOC100276320,-
LOC100276322,Zm00001d052230
LOC100276323,Zm00001d052286
LOC100276325,Zm00001d049133
LOC100276326,Zm00001d011126
LOC100276327,Zm00001d011987
LOC100276328,Zm00001d038149
LOC100276329,Zm00001d012654
LOC100276330,Zm00001d049333
LOC100276332,Zm00001d050106
LOC100276333,-
LOC100276335,Zm00001d018610
LOC100276336,Zm00001d008689
LOC100276337,-
LOC100276339,Zm00001d034778
LOC100276340,Zm00001d014349
LOC100276341,Zm00001d026285
LOC100276342,Zm00001d044394
LOC100276344,Zm00001d019645
LOC100276346,Zm00001d003839
LOC100276348,Zm00001d038306
LOC100276349,Zm00001d025404
LOC100276350,Zm00001d019915
LOC100276351,Zm00001d036782
LOC100276353,Zm00001d027323
LOC100276355,Zm00001d014005
LOC100276356,Zm00001d021199
LOC100276357,Zm00001d043880
LOC100276358,Zm00001d013294
LOC100276359,Zm00001d030094
LOC100276360,Zm00001d015914
LOC100276361,Zm00001d014518
LOC100276362,Zm00001d019246
LOC100276365,Zm00001d020224
LOC100276366,Zm00001d018796
LOC100276367,Zm00001d012718
LOC100276368,Zm00001d035592
LOC100276369,Zm00001d020696
LOC100276370,Zm00001d005170
LOC100276371,Zm00001d001870
LOC100276373,Zm00001d020977
LOC100276374,Zm00001d033849
LOC100276375,Zm00001d049224
LOC100276376,Zm00001d038372
LOC100276377,Zm00001d024640
LOC100276378,Zm00001d047034
LOC100276379,Zm00001d036861
LOC100276380,-
LOC100276381,Zm00001d019059
LOC100276382,Zm00001d019057
LOC100276383,Zm00001d022139
LOC100276384,Zm00001d014493
LOC100276385,Zm00001d032285
LOC100276386,Zm00001d034019
LOC100276388,Zm00001d044100
LOC100276389,Zm00001d043147
LOC100276390,Zm00001d052162
LOC100276391,-
LOC100276392,-
LOC100276393,Zm00001d017559
LOC100276394,Zm00001d034278
LOC100276395,Zm00001d030812
LOC100276396,Zm00001d013240
LOC100276397,Zm00001d015613
LOC100276398,Zm00001d025820
LOC100276400,Zm00001d026284
LOC100276401,Zm00001d037266
LOC100276406,Zm00001d020986
LOC100276407,Zm00001d045536
LOC100276408,Zm00001d021058
LOC100276413,Zm00001d003007
LOC100276415,Zm00001d029217
LOC100276416,Zm00001d052244
LOC100276418,Zm00001d044423
LOC100276419,Zm00001d029611
LOC100276420,Zm00001d051759
LOC100276421,Zm00001d016164
LOC100276422,Zm00001d033636
LOC100276424,Zm00001d010053
LOC100276428,Zm00001d011005
LOC100276429,Zm00001d018433
LOC100276430,-
LOC100276431,Zm00001d050216
LOC100276433,Zm00001d040212
LOC100276434,Zm00001d053623
LOC100276436,Zm00001d047955
LOC100276437,Zm00001d004209
LOC100276438,Zm00001d026165
LOC100276439,Zm00001d003695
LOC100276440,Zm00001d002419
LOC100276441,Zm00001d002184
LOC100276442,Zm00001d012995
LOC100276444,-
LOC100276448,Zm00001d006738
LOC100276449,-
LOC100276450,Zm00001d039740
LOC100276451,Zm00001d025845
LOC100276452,Zm00001d053613
LOC100276453,Zm00001d026517
LOC100276454,Zm00001d002873
LOC100276455,Zm00001d037220
LOC100276457,Zm00001d002784
LOC100276458,Zm00001d008956
LOC100276459,Zm00001d052044
LOC100276460,-
LOC100276461,-
LOC100276462,Zm00001d018521
LOC100276463,-
LOC100276465,Zm00001d043773
LOC100276467,-
LOC100276468,Zm00001d054046
LOC100276469,Zm00001d050076
LOC100276470,Zm00001d043736
LOC100276471,-
LOC100276472,Zm00001d043254
LOC100276474,Zm00001d037417
LOC100276475,-
LOC100276476,Zm00001d011658
LOC100276477,-
LOC100276478,-
LOC100276479,Zm00001d046286
LOC100276483,Zm00001d039427
LOC100276484,Zm00001d047423
LOC100276485,-
LOC100276488,Zm00001d017927
LOC100276489,Zm00001d042652
LOC100276490,Zm00001d023756
LOC100276491,Zm00001d013196
LOC100276492,Zm00001d051930
LOC100276493,Zm00001d051063
LOC100276494,Zm00001d037613
LOC100276495,Zm00001d019423
LOC100276496,Zm00001d038425
LOC100276497,Zm00001d046168
LOC100276499,Zm00001d044806
LOC100276500,Zm00001d017285
LOC100276501,Zm00001d034175
LOC100276502,Zm00001d025008
LOC100276506,Zm00001d040109
LOC100276507,Zm00001d036932
LOC100276509,Zm00001d047857
LOC100276510,Zm00001d013339
LOC100276511,Zm00001d024765
LOC100276512,Zm00001d047465
LOC100276514,Zm00001d016391
LOC100276515,Zm00001d028889
LOC100276518,-
LOC100276519,Zm00001d043877
LOC100276520,Zm00001d044375
LOC100276521,Zm00001d049232
LOC100276522,Zm00001d042918
LOC100276523,Zm00001d052772
LOC100276525,Zm00001d038085
LOC100276526,Zm00001d033890
LOC100276530,Zm00001d028695
LOC100276531,Zm00001d042685
LOC100276534,Zm00001d011340
LOC100276535,Zm00001d022130
LOC100276536,Zm00001d010191
LOC100276538,Zm00001d032911
LOC100276539,Zm00001d002058
LOC100276540,Zm00001d042137
LOC100276541,Zm00001d037664
LOC100276543,Zm00001d013449
LOC100276544,Zm00001d015490
LOC100276545,Zm00001d032287
LOC100276548,Zm00001d036382
LOC100276549,-
LOC100276550,Zm00001d028152
LOC100276551,-
LOC100276552,Zm00001d046378
LOC100276553,Zm00001d021395
LOC100276554,Zm00001d024722
LOC100276555,Zm00001d003500
LOC100276556,Zm00001d048466
LOC100276558,Zm00001d051234
LOC100276559,Zm00001d039348
LOC100276560,Zm00001d001829
LOC100276561,Zm00001d021719
LOC100276563,Zm00001d020575
LOC100276564,Zm00001d019664
LOC100276565,Zm00001d016666
LOC100276567,Zm00001d007836
LOC100276570,Zm00001d025667
LOC100276571,Zm00001d034219
LOC100276572,Zm00001d018699
LOC100276574,Zm00001d020237
LOC100276575,-
LOC100276576,Zm00001d024462
LOC100276578,Zm00001d051847
LOC100276580,Zm00001d017206
LOC100276581,Zm00001d038204
LOC100276582,Zm00001d042760
LOC100276583,Zm00001d033873
LOC100276584,Zm00001d003041
LOC100276585,Zm00001d029448
LOC100276586,Zm00001d028451
LOC100276587,Zm00001d037633
LOC100276588,Zm00001d032286
LOC100276590,Zm00001d035947
LOC100276591,Zm00001d033787
LOC100276592,Zm00001d003756
LOC100276593,-
LOC100276596,Zm00001d048234
LOC100276597,Zm00001d040116
LOC100276598,Zm00001d052998
LOC100276599,Zm00001d011180
LOC100276602,-
LOC100276603,Zm00001d039268
LOC100276604,Zm00001d031523
LOC100276605,Zm00001d053680
LOC100276607,Zm00001d026589
LOC100276610,Zm00001d043380
LOC100276611,Zm00001d017057
LOC100276613,Zm00001d017351
LOC100276614,Zm00001d042388
LOC100276616,Zm00001d039253
LOC100276617,Zm00001d046388
LOC100276618,Zm00001d020659
LOC100276619,Zm00001d018030
LOC100276620,Zm00001d020731
LOC100276621,Zm00001d030748
LOC100276622,Zm00001d008606
LOC100276623,Zm00001d044310
LOC100276624,Zm00001d048533
LOC100276625,-
LOC100276626,Zm00001d037937
LOC100276627,Zm00001d029365
LOC100276629,Zm00001d042485
LOC100276630,-
LOC100276631,-
LOC100276634,Zm00001d038852
LOC100276635,-
LOC100276636,Zm00001d011810
LOC100276637,Zm00001d046404
LOC100276638,Zm00001d033268
LOC100276640,Zm00001d032508
LOC100276641,Zm00001d016655
LOC100276642,Zm00001d020504
LOC100276643,Zm00001d008453
LOC100276645,Zm00001d044412
LOC100276646,Zm00001d013639
LOC100276647,-
LOC100276648,Zm00001d048599
LOC100276649,-
LOC100276651,Zm00001d019816
LOC100276652,Zm00001d016991
LOC100276653,Zm00001d006059
LOC100276657,Zm00001d038027
LOC100276658,Zm00001d046580
LOC100276660,-
LOC100276661,-
LOC100276663,Zm00001d033312
LOC100276666,-
LOC100276669,Zm00001d023884
LOC100276673,-
LOC100276674,Zm00001d045106
LOC100276675,Zm00001d028182
LOC100276676,Zm00001d016946
LOC100276677,Zm00001d008962
LOC100276678,Zm00001d012599
LOC100276679,Zm00001d003394
LOC100276680,Zm00001d014916
LOC100276682,Zm00001d012640
LOC100276684,Zm00001d039675
LOC100276685,Zm00001d008782
LOC100276687,Zm00001d009024
LOC100276690,-
LOC100276691,Zm00001d005628
LOC100276692,-
LOC100276694,Zm00001d034751
LOC100276695,Zm00001d043121
LOC100276696,Zm00001d049662
LOC100276698,Zm00001d040518
LOC100276701,Zm00001d008900
LOC100276702,Zm00001d045369
LOC100276704,Zm00001d007124
LOC100276705,Zm00001d009847
LOC100276706,Zm00001d022595
LOC100276707,Zm00001d011204
LOC100276709,Zm00001d026451
LOC100276710,-
LOC100276711,Zm00001d005901
LOC100276712,Zm00001d037799
LOC100276714,-
LOC100276715,Zm00001d002352
LOC100276716,Zm00001d003593
LOC100276717,Zm00001d015612
LOC100276718,Zm00001d010613
LOC100276720,-
LOC100276722,Zm00001d023877
LOC100276723,Zm00001d043193
LOC100276724,-
LOC100276725,Zm00001d049136
LOC100276726,Zm00001d050121
LOC100276727,Zm00001d039187
LOC100276728,Zm00001d029725
LOC100276729,Zm00001d041612
LOC100276732,Zm00001d030915
LOC100276733,Zm00001d015973
LOC100276734,-
LOC100276735,Zm00001d025345
LOC100276736,Zm00001d043751
LOC100276737,Zm00001d044527
LOC100276738,Zm00001d047737
LOC100276739,Zm00001d016388
LOC100276742,Zm00001d016490
LOC100276743,Zm00001d044243
LOC100276744,Zm00001d009645
LOC100276745,Zm00001d014988
LOC100276746,Zm00001d025992
LOC100276747,Zm00001d008720
LOC100276749,Zm00001d053593
LOC100276750,Zm00001d033835
LOC100276751,-
LOC100276754,Zm00001d044653
LOC100276755,Zm00001d022112
LOC100276756,Zm00001d024298
LOC100276757,Zm00001d039878
LOC100276760,Zm00001d052391
LOC100276761,Zm00001d034969
LOC100276763,Zm00001d020283
LOC100276764,Zm00001d012539
LOC100276765,Zm00001d013624
LOC100276768,Zm00001d052951
LOC100276769,Zm00001d052333
LOC100276770,Zm00001d054047
LOC100276771,Zm00001d030087
LOC100276773,Zm00001d016382
LOC100276774,Zm00001d038047
LOC100276776,Zm00001d027944
LOC100276777,Zm00001d034991
LOC100276778,Zm00001d043855
LOC100276779,Zm00001d026705
LOC100276781,Zm00001d010940
LOC100276784,Zm00001d031921
LOC100276785,Zm00001d020693
LOC100276786,Zm00001d004851
LOC100276787,Zm00001d051511
LOC100276788,Zm00001d048272
LOC100276789,Zm00001d025413
LOC100276790,Zm00001d029851
LOC100276791,Zm00001d053189
LOC100276792,Zm00001d052297
LOC100276794,Zm00001d046322
LOC100276797,Zm00001d010292
LOC100276798,Zm00001d034139
LOC100276799,Zm00001d022603
LOC100276800,Zm00001d012087
LOC100276801,Zm00001d044226
LOC100276802,-
LOC100276803,Zm00001d016782
LOC100276804,Zm00001d014540
LOC100276805,Zm00001d042016
LOC100276806,Zm00001d005027
LOC100276807,-
LOC100276809,Zm00001d021711
LOC100276810,Zm00001d002928
LOC100276811,Zm00001d050942
LOC100276813,Zm00001d026119
LOC100276814,Zm00001d006769
LOC100276815,-
LOC100276816,Zm00001d024126
LOC100276817,Zm00001d049528
LOC100276818,Zm00001d023896
LOC100276819,Zm00001d011840
LOC100276821,Zm00001d034635
LOC100276822,-
LOC100276823,Zm00001d050324
LOC100276824,Zm00001d048615
LOC100276825,Zm00001d051233
LOC100276826,Zm00001d043270
LOC100276827,Zm00001d003464
LOC100276828,-
LOC100276829,Zm00001d039489
LOC100276830,Zm00001d028104
LOC100276831,Zm00001d051760
LOC100276832,Zm00001d005177
LOC100276833,Zm00001d024800
LOC100276834,Zm00001d009429
LOC100276835,Zm00001d044586
